name,cover,price,author,publisher,isbn,publish_date,pages,path
翻译研究的对话性路径：巴赫金思想与翻译研究,https://img.dushu.com/2019/12/11/10022839454439.jpg_200.jpg,¥68.00,李波,中国社会科学出版社,9787520309172,2017-03-01,,翻译研究的对话性路径：巴赫金思想与翻译研究.jpg
贵州师范大学文学院2015年硕博学术论文报告会论文集,https://img.dushu.com/2019/12/11/1024246054356.jpg_200.jpg,¥48.00,贵州师范大学文学院,西南交通大学出版社,9787564359140,2018-01-01,,贵州师范大学文学院2015年硕博学术论文报告会论文集.jpg
大师讲堂学术经典：李大钊讲史学要论,https://img.dushu.com/2019/12/16/104940539178483811.jpg_200.jpg,¥49.80,李大钊 著,河海大学出版社,9787563060221,2020-01-01,,大师讲堂学术经典：李大钊讲史学要论.jpg
多元的星球：中外食品文化比较研究,https://img.dushu.com/2019/12/11/10233253180350.jpg_200.jpg,¥58.00,肖向东,人民出版社,9787010186245,2018-01-01,388,多元的星球：中外食品文化比较研究.jpg
突厥汗国与隋唐关系史研究,https://img.dushu.com/2019/12/11/10162014479947.jpg_200.jpg,¥116.00,吴玉贵,商务印书馆,9787100138871,2017-12-01,448,突厥汗国与隋唐关系史研究.jpg
聊斋丛考,https://img.dushu.com/2019/12/11/102421471363.jpg_200.jpg,¥63.00,张崇琛,商务印书馆,9787100154475,2017-11-01,320,聊斋丛考.jpg
大师讲堂学术经典：陈序经讲中国文化的出路,https://img.dushu.com/2019/12/16/10494223178486602.jpg_200.jpg,¥49.80,陈序经 著,河海大学出版社,9787563060429,2020-01-01,,大师讲堂学术经典：陈序经讲中国文化的出路.jpg
中国古代散文研究文献新论,https://img.dushu.com/2019/12/16/104950664178489374.jpg_200.jpg,¥68.00,郭英德 著,商务印书馆,9787100178037,2019-11-01,424,中国古代散文研究文献新论.jpg
大师讲堂学术经典：戈公振讲中国报学史,https://img.dushu.com/2019/12/16/104942809178481968.jpg_200.jpg,¥79.80,戈公振 著,河海大学出版社,9787563060412,2020-01-01,,大师讲堂学术经典：戈公振讲中国报学史.jpg
传媒时代的文学重生,https://img.dushu.com/2019/12/16/104947340178483059.jpg_200.jpg,¥35.00,杨早 著,生活.读书.新知三联书店,9787108066183,2019-11-01,263,传媒时代的文学重生.jpg
域外稽古录：东亚汉籍与中国古典文学研究综论,https://img.dushu.com/2019/12/16/10494897178484837.jpg_200.jpg,¥95.00,卞东波 著,北京大学出版社,9787301308738,2019-11-01,432,域外稽古录：东亚汉籍与中国古典文学研究综论.jpg
在欲望与审美之间：20世纪八九十年代台湾女性小说的欲望书写,https://img.dushu.com/2019/12/23/105747919239969855.jpg_200.jpg,¥38.00,艾尤 著,北京大学出版社,9787301301142,2019-12-01,200,在欲望与审美之间：20世纪八九十年代台湾女性小说的欲望书写.jpg
结伴养老,https://img.dushu.com/2019/12/30/101442905119007750.jpg_200.jpg,¥48.00,[挪] 安妮·奥斯特比 著，解亚坤 译,中信出版集团,9787521711707,2019-12-01,346,结伴养老.jpg
海边的葡萄原乡,https://img.dushu.com/2019/12/30/10143945119007357.jpg_200.jpg,¥49.80,王月鹏 著,中国文史出版社有限公司,9787520513999,2020-01-01,256,海边的葡萄原乡.jpg
红楼梦皙本研究,https://img.dushu.com/2019/12/16/104952750178485372.jpg_200.jpg,¥198.00,刘世德 著,社会科学文献出版社,9787520154048,2019-11-01,536,红楼梦皙本研究.jpg
北漂诗篇（第三卷）,https://img.dushu.com/2019/12/30/101458889119007437.jpg_200.jpg,¥68.00,师力斌，安琪 著,中国言实出版社,9787517132295,2019-12-01,,北漂诗篇（第三卷）.jpg
鲜衣怒马少年时：唐宋诗人的诗酒江湖,https://img.dushu.com/2019/12/30/101451434119001078.jpg_200.jpg,¥49.00,少年怒马 著,湖南文艺出版社,9787540493653,2020-01-01,352,鲜衣怒马少年时：唐宋诗人的诗酒江湖.jpg
花落花开人世梦：《红楼梦》里的诗与词（精装珍藏本）,https://img.dushu.com/2019/12/30/101453991119005615.jpg_200.jpg,¥95.00,许丽晴，朱慧敏 著,作家出版社,9787521204698,2019-12-01,408,花落花开人世梦：《红楼梦》里的诗与词（精装珍藏本）.jpg
抒情诗理论,https://img.dushu.com/2019/12/30/10145594119004536.jpg_200.jpg,¥66.00,[美] 乔纳森·卡勒（Jonathan Culler） 著,外语教学与研究出版社,9787521310177,2019-12-01,424,抒情诗理论.jpg
神曲：地狱 净界 天堂（套装3册 插图本）,https://img.dushu.com/2019/12/30/101459777119007022.jpg_200.jpg,¥98.00,果麦文化 出品；但丁 著,江苏凤凰文艺出版社,9787559441911,2019-12-01,,神曲：地狱 净界 天堂（套装3册 插图本）.jpg
奔涌：错河诗选,https://img.dushu.com/2019/12/30/10150632111900207.jpg_200.jpg,¥58.00,错河 著,中国发展出版社,9787517710882,2019-12-01,,奔涌：错河诗选.jpg
自深深处,https://img.dushu.com/2019/12/30/101517590119006643.jpg_200.jpg,¥48.00,[英] 奥斯卡·王尔德 著,中国友谊出版公司,9787505747814,2019-12-01,296,自深深处.jpg
普及美学原理,https://img.dushu.com/2019/12/30/101507180119003065.jpg_200.jpg,¥48.00,邱伟杰 著,四川文艺出版社,9787541155710,2019-12-01,208,普及美学原理.jpg
吕茜和她的母亲,https://img.dushu.com/2019/12/30/101515107119009599.jpg_200.jpg,¥48.00,[法] 埃弗利娜·皮西埃，[法] 卡洛琳娜·洛朗 著，彭怡 译,海天出版社,9787550727908,2020-01-01,382,吕茜和她的母亲.jpg
来者，必去,https://img.dushu.com/2019/12/30/101521661119001148.jpg_200.jpg,¥39.00,[新加坡] 尤今 著,中国人民大学出版社,9787300274645,2019-11-01,242,来者，必去.jpg
孤独与团结：阿尔贝·加缪影像集,https://img.dushu.com/2019/12/30/101525680119001748.jpg_200.jpg,¥198.00,[法国] 卡特琳娜-加缪，马赛尔-马哈瑟拉 著，郭宏安 译,译林出版社,9787544774703,2020-02-01,204,孤独与团结：阿尔贝·加缪影像集.jpg
决战法庭：检察官、律师庭审制胜36计,https://img.dushu.com/2019/11/01/12081494470097.jpg_200.jpg,¥98.00,桑涛,中国法制出版社,9787509385364,2017-12-01,,决战法庭：检察官、律师庭审制胜36计.jpg
涉税裁判案例启示录：税务局败诉典型案件深度评析（第一辑）,https://img.dushu.com/2019/11/22/09561744110391.jpg_200.jpg,¥68.00,雷霆 任正勇 邹胜 编著,企业管理出版社,9787516412756,2016-05-01,,涉税裁判案例启示录：税务局败诉典型案件深度评析（第一辑）.jpg
猫,https://img.dushu.com/2019/12/30/101530213119002839.jpg_200.jpg,¥28.00,老舍 著，爱德少儿编委会 编,武汉出版社,9787558229862,2020-01-01,264,猫.jpg
日本法研究（第3卷2017）,https://img.dushu.com/2019/11/01/11235380480037.jpg_200.jpg,¥45.00,暂缺,中国政法大学出版社,9787562078135,2017-11-01,,日本法研究（第3卷2017）.jpg
国际经济法（第四版）,https://img.dushu.com/2019/09/06/075606752188681125.jpg_200.jpg,¥70.00,王传丽 编,高等教育出版社,9787040513783,2019-06-01,600,国际经济法（第四版）.jpg
21世纪国家治理现代化中的国际法新思路,https://a.dushu.com/img/n200.png,¥38.00,黄颖,中国政法大学出版社,9787562076544,2017-07-01,,中国文学论著集目续编.jpg
国际私法,https://a.dushu.com/img/n200.png,¥49.00,霍政欣,中国政法大学出版社,9787562075714,2017-08-01,,中国文学论著集目续编.jpg
国际法专题研究,https://img.dushu.com/2019/08/26/092620987182044699.jpg_200.jpg,¥68.00,李英，赵碧瑶 著,知识产权出版社,9787513063098,2019-06-01,248,国际法专题研究.jpg
国际电子商务法通论,https://img.dushu.com/2019/09/09/16225830299928174.jpg_200.jpg,¥98.00,薛虹 著,中国法制出版社,9787509397633,2019-07-01,298,国际电子商务法通论.jpg
沿海国200海里以外大陆架外部界限划界案大陆架界限委员会建议评注（第1卷）,https://img.dushu.com/2019/09/03/104116746269405383.jpg_200.jpg,¥168.00,吕文正王丹维 著,海洋出版社,9787521002140,2017-01-01,368,沿海国200海里以外大陆架外部界限划界案大陆架界限委员会建议评注（第1卷）.jpg
气候变化《巴黎协定》及中国的路径选择研究,https://img.dushu.com/2019/09/09/1622595229992333.jpg_200.jpg,¥59.00,梁晓菲，吕江 著,知识产权出版社,9787513063203,2019-06-01,248,气候变化《巴黎协定》及中国的路径选择研究.jpg
国际商法 第3版,https://img.dushu.com/2019/10/06/13575812169889077.jpg_200.jpg,¥45.00,宁烨，杜晓君 著,机械工业出版社,9787111635116,2019-09-01,286,国际商法 第3版.jpg
商业特许经营法律指南：核心问题解答与文件编制,https://img.dushu.com/2019/12/30/095131397119009503.jpg_200.jpg,¥68.00,盈科律师事务所 著,法律出版社,9787519739713,2020-01-01,321,商业特许经营法律指南：核心问题解答与文件编制.jpg
金融投资商品法律制度研究,https://img.dushu.com/2019/12/30/09513593119006549.jpg_200.jpg,¥55.00,杜一华 著,首都经济贸易大学出版社,9787563830190,2019-12-01,296,金融投资商品法律制度研究.jpg
科隆空间法评注 第一卷：外空条约,https://img.dushu.com/2019/10/13/14215279536857.jpg_200.jpg,¥98.80,凯—伍，施罗格，李寿平 著,世界知识出版社,9787501254224,2017-04-01,,科隆空间法评注 第一卷：外空条约.jpg
国际海事条约汇编（第15卷 精）,https://img.dushu.com/2019/10/14/18492594074516.jpg_200.jpg,¥275.00,张仁平,大连海事大学出版社,9787563235216,2017-08-01,961,国际海事条约汇编（第15卷 精）.jpg
天下·法学新经典：传统中国法理观,https://img.dushu.com/2019/12/30/100100500119004209.jpg_200.jpg,¥75.00,张中秋 著,法律出版社,9787519737368,2019-12-01,300,天下·法学新经典：传统中国法理观.jpg
HR法律实战案例课,https://img.dushu.com/2019/12/30/09513660119008850.jpg_200.jpg,¥69.80,曾跃 著,中国法制出版社,9787521606690,2019-12-01,,HR法律实战案例课.jpg
工商业与人权：从法律规制到合作治理,https://img.dushu.com/2019/12/30/100107744119006456.jpg_200.jpg,¥60.00,梁晓晖 著,北京大学出版社,9787301303528,2019-12-01,276,工商业与人权：从法律规制到合作治理.jpg
阿玛蒂亚·森能力人权观研究,https://img.dushu.com/2019/12/30/100109388119009456.jpg_200.jpg,¥78.00,董骏 著,法律出版社,9787519740108,2019-12-01,234,阿玛蒂亚·森能力人权观研究.jpg
广西审判实务与探索（2019年第3辑 总第13辑）,https://img.dushu.com/2019/12/30/095138457119008403.jpg_200.jpg,¥48.00,戴红兵 著,法律出版社,9787511886613,2019-12-01,301,广西审判实务与探索（2019年第3辑 总第13辑）.jpg
中国青少年司法社会工作理论与实务模式研究,https://img.dushu.com/2019/12/30/100123466119006491.jpg_200.jpg,¥118.00,席小华 著,华东理工大学出版社,9787562859413,2019-11-01,420,中国青少年司法社会工作理论与实务模式研究.jpg
法律人：试论法的人类学功能,https://img.dushu.com/2019/12/30/100110988119005279.jpg_200.jpg,¥49.00,[法] 阿兰·苏彼欧 著，郑爱青 译,中国政法大学出版社,9787562092469,2019-11-01,298,法律人：试论法的人类学功能.jpg
语言与法律研究（2019.1）,https://img.dushu.com/2019/12/30/100114736119006228.jpg_200.jpg,¥26.00,张法连 编,中国政法大学出版社,9787562092971,2019-11-01,172,语言与法律研究（2019.1）.jpg
亲属法教程,https://img.dushu.com/2019/12/30/100115890119007101.jpg_200.jpg,¥118.00,[葡] 德奥利维拉 著,法律出版社,9787519732004,2019-11-01,760,亲属法教程.jpg
民间规范价值论,https://img.dushu.com/2019/12/30/100116769119006686.jpg_200.jpg,¥28.00,李杰 著,法律出版社,9787519740887,2019-11-01,202,民间规范价值论.jpg
新编常用合同范本速查速用大全集：案例应用版,https://img.dushu.com/2019/12/30/10012885411900440.jpg_200.jpg,¥109.80,维权帮 著,中国法制出版社,9787521606652,2019-12-01,,新编常用合同范本速查速用大全集：案例应用版.jpg
有限责任公司股东利润分配请求权法律问题研究,https://img.dushu.com/2019/12/30/100129900119005009.jpg_200.jpg,¥55.00,李美云，刘亚天 著,中国政法大学出版社,9787562091790,2019-08-01,251,有限责任公司股东利润分配请求权法律问题研究.jpg
报纸提录索引：学习毛主席《论十大关系》专辑,https://a.dushu.com/img/n200.png,¥0.00,暂缺,,,1977-01-01,13页,中国文学论著集目续编.jpg
福特的创作艺术和伦理思想研究,https://img.dushu.com/2019/11/22/11094450937634.jpg_200.jpg,¥45.00,徐锦霞,江西人民出版社,9787210095651,2017-11-01,,福特的创作艺术和伦理思想研究.jpg
馆藏东南亚各国资料索引（二）,https://a.dushu.com/img/n200.png,¥0.00,广西壮族自治区图书馆编,广西壮族自治区图书馆,,1981-01-01,173页,中国文学论著集目续编.jpg
马克思恩格斯著作馆藏书目,https://a.dushu.com/img/n200.png,¥0.00,青海省图书馆编,,,1983-01-01,31页,中国文学论著集目续编.jpg
馆藏社会科学工具书目录,https://a.dushu.com/img/n200.png,¥0.00,沈阳市图书馆社科部编,沈阳市图书馆社科部,,1981-01-01,106页,中国文学论著集目续编.jpg
中国专利索引：公开号、公告号、审定号、专利号年度索引 1985-1986,https://a.dushu.com/img/n200.png,¥0.00,山西省图书馆编,山西省图书馆,,1988-01-01,110页,中国文学论著集目续编.jpg
馆藏近代史、革命史、党史图书题录,https://a.dushu.com/img/n200.png,¥0.00,南京市人民图书馆书目组编,,,1983-01-01,26页,中国文学论著集目续编.jpg
1958年冶金报刊资料索引,https://a.dushu.com/img/n200.png,¥3.00,北京钢铁工业学院图书馆资料室编,冶金工业出版社,,1959-01-01,474页,中国文学论著集目续编.jpg
国外文献报导：齿轮专题文摘,https://a.dushu.com/img/n200.png,¥0.00,第一机械工业部技术情报所编,第一机械工业部技术情报所,,1963-01-01,29页,中国文学论著集目续编.jpg
林则徐资料目录,https://a.dushu.com/img/n200.png,¥0.00,福建省图书馆编,福建省图书馆,,1961-01-01,42页,中国文学论著集目续编.jpg
水的软化、净化处理参考资料题录索引,https://a.dushu.com/img/n200.png,¥0.00,长江航运科学研究所情报组编,长江航运科学研究所情报组,,1965-01-01,17页,中国文学论著集目续编.jpg
首都图书馆文化服务部出版发行目录,https://a.dushu.com/img/n200.png,¥0.00,暂缺,首都图书馆文化服务部,,1900-01-01,,中国文学论著集目续编.jpg
中国历代主要医家现存著作大系表,https://a.dushu.com/img/n200.png,¥0.36,程士德等编,江西人民出版社,,1900-01-01,,中国文学论著集目续编.jpg
中国黑白花奶牛论文索引：1972-1982,https://a.dushu.com/img/n200.png,¥0.00,中国黑白花奶牛育种科研协作组北方组编,,,1982-01-01,109页,中国文学论著集目续编.jpg
二百年《红楼梦》文献研究总目：1791-1991,https://a.dushu.com/img/n200.png,¥6.50,上海图书馆编,上海图书馆,,1992-01-01,405页,中国文学论著集目续编.jpg
孔孟研究论文提要：一九八六年,https://a.dushu.com/img/n200.png,¥5.00,王式伦等编,,,1987-01-01,168页,中国文学论著集目续编.jpg
中国学术著作总目提要：1978-1987（工业技术卷）,https://img.dushu.com/2006/05/27/06550185968022.jpg_200.jpg,¥50.00,王继祥主编,吉林教育出版社,9787538330502,1996-01-01,923页,中国学术著作总目提要：1978-1987（工业技术卷）.jpg
